player_name,elo,averagetime,besttime,wins,losses
catgirltuuurt,926,1350271.025,781778,77,81
dandannyboy,1937,679129.7085,413740,4305,3595
Umikaz14,1288,1144886.227,690219,142,110
DoggosAreNeat,579,2573285.6,1608846,42,36
Supertaco47,576,1658907.667,1125309,48,52
Heflman,966,1553367.041,973132,142,119
Landmiine,693,1499434.69,980061,75,68
peeb34,1149,1064424.242,704981,83,68
JeremyL710,657,2119480.684,1453082,79,76
Gallaxee,694,1744444.69,1050506,73,60
Kyrezl,393,3514731,3514731,7,19
thisisatpyo,405,3213278,2439071,18,24
Zephyr_EX,1201,1309554.94,890695,96,83
Bekfast_Dabber,1115,1432927.515,926336,135,93
ImFattyTuna,668,3375218.571,1930549,26,12
UnabatedHawk720,611,3952583,2365194,37,35
aceislosst,598,1908749.5,1640011,9,5
thehashaq,1205,1303256.524,775677,148,142
Gryphonn_,1007,1126429.875,892786,29,38
tommorerow,1701,747507.3403,432449,3694,3465
NotRuffles_,669,1554951.476,1133145,110,101
darkinfinity1011,603,1581201.361,826614,127,133
Kreeshh,520,1897828,1359364,29,26
JaasMC,812,1788871.842,1175086,112,87
PartyWarp,1276,993356.1462,599792,322,301
thoiss,744,1610389.455,1211893,45,67
PurplKirby,611,1861717.524,917548,124,128
DoudKeeper,644,1532946.16,1075889,228,237
TravellingTim54,764,1545283,1289448,95,81
violet_veil,910,1274947.214,805195,50,27
copper354,1148,1160668,697910,116,94
a_fakeusername,1002,1273212.833,967746,7,7
OrangeSearch,889,1863134.443,917372,145,103
BroncoSR,1205,931018.8776,529981,1036,1043
jaggyssss,1046,1342570.92,893414,120,90
agamez,1050,1358421.25,782102,31,26
sophslyz,685,1883837,1660682,15,9
StandardOli,641,2060492.5,1454718,23,19
hjzr,1029,1110491.72,683703,307,296
Jojamex,1200,1073760.962,759143,116,113
Whoops620,712,1560166,1291380,33,25
PolingBall,711,2464105.25,1695291,98,80
Ais3lle,573,1875829.438,1183123,59,60
RigPlays,921,1321689.667,1073128,25,47
pyraismid,924,1487003.455,1158393,23,27
MissionTrouble,1100,1464919.036,881161,97,64
GoshMC,1334,1076602.429,679899,300,278
Lycarus_,1036,1205844.75,768111,90,76
rabno,1091,1229591.292,816191,91,78
GoofyRacoon970,693,2064172.643,1354699,33,20
colondud,566,1582331.333,1362717,10,12
Deago_,922,1273334,787240,159,135
cashdrop_,925,1520674.255,950582,111,91
xyz_lucas,603,1682364.25,981934,115,107
L04d1ng_,741,1944699.4,1264777,28,15
Joeswanson3070,631,2228208.571,1966302,22,19
Nova944,583,1763324.818,1111193,54,51
Andraxityy,603,1694387.425,876810,330,347
TaiBab,884,1484509.357,1016835,75,58
yukimy32,559,2563073.286,1604397,34,35
nicholas3049,653,2344941.5,1792691,23,22
HIC_UP,814,2153145.176,1255252,59,42
QuakX,797,1809606.167,1110831,58,46
frogg_645,1094,1103266.764,643617,339,324
ceebs27,663,2040170.176,1427577,33,23
MrEatfood,440,3092648.5,2103184,18,13
KnowerMeh,1030,1128097.064,670178,1617,1606
Laugh_Cap,631,2432540,1897253,22,14
TheHonouredOne__,999,1500704.25,919243,78,72
Smk098,704,1691041.786,1120654,72,71
HDTV53,1161,1183238.616,752400,413,384
LinearPolynomial,825,1515057.92,1027627,84,84
Ta_em_shock,1018,1485097,933408,85,65
WolfCraft5,758,1760681.565,837186,145,127
The_mistR,825,1549776.319,919218,104,89
BlackBeatle0,738,1856692.15,1101825,64,52
JamieMonochromme,1112,1373375.765,949144,48,60
Queue_Bert,675,1732169.5,1466920,24,20
p00p1es,870,1358233.182,823398,46,27
B0BBL3_K4T,669,2241973.912,1395990,203,215
itsEwick,376,2354983.5,1784486,39,43
DiddyxMixi,525,1805590.294,1267042,55,50
TyroneMelvin,1038,1543500,985368,119,86
LiJ4y,627,2225282.75,1652599,23,20
Mencar02,469,2531355.429,1661826,62,49
peteryansong,470,2557576.5,2095667,14,26
PRRGRFFNX2,696,1681366,1146315,139,132
_timai,657,2004246.846,1329585,42,41
everythinggame5,928,1525483.551,1045087,164,152
Pizeh,773,1792563.929,1004795,33,19
BlankSheetOPaper,943,1572957.347,835657,256,243
Potato_Man7,320,2564507.667,1866718,16,25
Gunaji,1199,1085575.203,707429,620,630
GSUS4th,461,3773366.5,3561336,20,15
kostless,577,2008608.667,1307569,18,13
joeyishome,755,1293074.5,999460,41,50
_3ggv2,722,1948462.625,1375116,40,36
Swimotter,819,1694308.308,1106727,43,27
ReubenJcm,765,1571023,1109082,53,43
Cyber_CJ,1115,1071404.96,646830,316,302
GrahamRR,1126,1283613.296,681419,113,75
holdiebones9,994,1256135.276,906375,42,38
Serpias,960,1638888.684,1045135,59,40
sh1nit,549,1778705,1262068,64,65
s6wr,653,1774683.286,1474911,27,24
usoz,707,1637427.5,1049972,39,34
mslsrj,734,1721446.143,1288917,60,62
Krus0e,767,1866778.143,1197472,25,14
LukeWarm_,1327,1124840.273,768055,94,90
Inflated_Penguin,1037,1101318.231,714662,49,52
KjAdventureGuy,372,3706958,3706958,20,18
karpislaw,1191,827438.2185,475254,3105,3041
OSSAM99,756,2027070.309,1354074,151,142
ImFlashG,731,1980268.394,1280862,120,100
P_LETHAL,927,1952477.37,1168120,50,20
TrueDragonQWERTY,655,2214201.636,1331126,35,18
DAPUG2000,1094,1215981.148,812708,110,97
Diyupra,607,2568374,2042269,35,35
Loxerius,1312,1159893.396,765754,102,100
mario7354,518,2037981.063,1355014,66,68
ThePardiMoose13,602,2462910.5,1758541,28,17
Sanek2020,743,2119311.941,1520201,61,48
Nuggies2me,416,2609530.4,1328454,53,54
aadrn,1616,838487.2528,495657,746,658
unluggyy,667,1637260.182,961494,68,51
Fotoromop,913,1536326.3,1052621,52,36
kitty_meowzer2,1081,1617817.78,950297,80,55
MindfulBenZ,622,2453861.643,1382500,38,16
stables_hater,607,1781875.769,1293319,42,41
SpaciousFoil,824,1363594.745,886764,185,199
nokit04,1237,1150039.143,709943,477,433
koinflips,1074,1311593.189,829351,125,123
Eximium,535,1990484.75,1570112,23,23
Sheeka_,358,1889114.25,1590908,69,84
Schmit101,318,3583943,3457313,18,21
Flyghtz,401,2946185.333,2454222,33,26
ArcNT,389,2872228.333,2530734,106,120
RedRacket,960,1203551.25,730079,126,137
xrakuu,798,1342604.8,928723,18,34
Vorpalis,405,4502287,4502287,10,5
JuanCarlosMorena,432,4663156,4663156,16,8
sh_tokotoko,723,1762475.609,1335852,99,87
Brazenidli,973,1219393.447,902578,167,150
craftydas,820,1833820.375,1177611,60,41
hecs29,649,2245610.526,1414857,50,46
shryyy,905,1547420.606,1077084,195,194
LuckiMario,1093,1264077.383,820342,162,183
Nokotachi,1148,1074615.909,696361,107,129
giga_hyoonge,709,2231319.917,1533659,30,23
olav3118,1200,1855667.152,982833,92,53
hiegh,1130,1104018.475,528191,301,278
WuchangFish7,690,1312437.6,998405,19,41
IssaSquare,929,1526015.361,910553,187,156
Applecations,807,1559755.515,1016029,58,33
weys_1,860,2372871.5,1775421,5,7
snbcypher,770,2296779.8,1601132,30,12
WhiteLeBron420,1045,1377595.767,956275,56,45
47cpss,1538,826390.2358,503881,1051,976
Muhammed91,599,2567654.75,1701800,49,49
LiamTowne,626,2337870.5,1747547,30,32
Chub_the_bub,1098,1543671.527,984241,133,104
Ayykk,755,2296619,1352484,27,11
Goaliekingman,388,3187196,2757520,31,37
kayiu0803,961,1719914.854,995161,81,48
S3RIS,638,1969797,1319974,7,6
Minybeaver,619,1638388,1638388,11,16
fluffieduffie,680,2898474.667,2421672,55,48
GleamFG,989,1096305.579,814278,44,47
Bullcet,642,1091340.5,1081984,14,47
shab2,944,1283713.75,1007387,15,18
burningpocket,1051,1433704.247,749933,152,128
iBlinkzy,587,1915852,1668657,16,10
Shura0101,610,1795475.182,1387369,49,47
Izarisal,670,2149150,1741023,12,3
Horge__,,2389164.5,1791661,13,14
ImSweaty_,726,1789115,1789115,18,9
61yo,1583,778198.8252,537388,165,116
TheOnlyEbes,1162,1283092.248,790897,209,166
Inactivestew,1118,1275034.139,766191,145,109
Shiima_09,553,1757372.636,1261170,46,43
skibidimuncher5,371,2226183.222,1691585,42,55
liuukies,630,2092854.667,1647991,103,98
Boxlay,520,2280767.833,2022223,27,28
Liddian,552,1773686.75,1446797,62,70
diard,736,2075599.419,1112926,114,105
Yoseph444,612,1638964,1562499,12,8
Deythormi,1052,1276134.048,734673,105,79
GangstaGoose3,1000,1362329.403,863833,130,94
NoLongerMuted,998,1285995.308,864635,26,38
izwonton,567,2503777.286,1968443,107,111
Ark02111,582,1609570.5,1228465,38,41
Elijahxx,846,1617358.529,1217820,43,27
Yira94,817,1878710.516,1148520,152,136
Colin0Kai,856,1773839.393,1093875,302,255
SammySu,548,2096802.2,1464662,46,44
CrashBlueScreen,702,1837571.889,1216092,17,15
Karmeq,1168,1052816,726650,144,140
ConnorsLIVE,676,1907605.545,1278287,50,44
ENLS,714,1686566.333,1314888,27,18
TwitchMarclans,779,1357690.179,974877,81,72
Ghoko,1115,1098349.925,693745,97,85
7IMY,801,2026999.5,1234253,30,9
nickmmuddy,641,1672062.667,1353379,25,20
topadcplayer,450,2501951,2501951,5,11
katyyy,489,2452643,2125525,16,26
Snate,805,1365148,1067378,60,53
Buddy_W,819,1766258.742,1028526,55,41
rubienlily,914,1660106.472,1032660,123,96
Moribundity,749,1465200.029,954734,62,56
Gammatech,609,2243613.75,1376001,18,9
HiItsMedusa,359,2545515,2176490,34,40
DBot22,973,1284984.444,900492,82,90
neverpivot,1146,1657687.8,1046065,87,41
earthside,1177,1414228.6,1032310,19,9
GradientGray,1531,831651.0687,488284,1934,1747
ElGreg_4,760,1385683.548,896905,57,67
WolfInFlow,890,1470147.136,967476,121,129
arxxtic,870,1362345.167,941649,32,47
Chiupete,563,2037394,2037394,28,41
soyjowy,609,2594418.2,1766210,33,29
LucasChao,785,1671589.241,1090014,202,187
FireStarBC,721,1323802.36,855602,221,236
WerdnaW,694,1209105.14,805593,134,185
souby,1177,1170504.413,728133,249,278
ImMorganFreeman,1059,1395808.424,837842,63,43
pingpongapplepie,628,2253850.286,1457871,22,14
DDuowg,757,1531261.774,929636,258,263
Poopy376,1037,1629223.458,946092,125,101
Aple43,915,1739314.846,1153122,68,54
xJera,232,2834161.833,2213789,91,127
_Hypn0tic,1806,697132.4146,444853,2294,2093
Ohefi,902,1805294.25,1258821,101,73
Minhan_,1028,1402360.049,943350,61,64
Dodeh_,593,2047364.143,1532621,97,86
Chubzies,898,1484635.429,826907,96,95
RubyDewy,1284,1293265.945,831908,257,225
Furiousmess,355,2400576,2149529,36,51
KuBobiBa,367,3306627.667,2500145,18,26
Bludoze,796,1670749.6,1093311,67,43
Yogfli2,863,1442542,832455,189,165
VoanVoan,781,1536690.234,956782,265,258
Spaaceman,978,1417635.759,944362,111,87
EatingYoshi,1028,1496306.865,924322,143,113
kapu421,799,1649331,1233406,30,22
Sakura_Shynx,751,1611314.5,1409455,25,34
CrookedMouth,359,2002978,1507461,26,43
ecqD,846,1302376.5,1095924,10,14
InstantAimm,970,1699792.553,1119261,75,52
halfwinde,620,2611863.286,1863927,34,36
TheCartii,751,2053305.412,1144629,52,41
sithukhantmin,791,1679349.15,1012712,75,87
IDoMinecraftWrk,577,2137485.667,1734293,32,48
BigBrain1112,909,1598789.612,962215,231,228
AugustM321,647,2827755,2187347,47,42
Sniper444444444,644,1386249.086,830188,113,113
lord_nights12,579,1436512.734,990955,392,462
pcxel,572,1537017.88,1047883,114,119
MicroLight,685,1779342.444,1377310,14,4
oWinny,1368,881951.7549,232124,482,449
Benoit0298,690,2027390.462,1290277,78,67
simplified_mc,575,1519519.25,1058580,110,158
dennis0n,851,1130241.392,697360,334,359
SigmaMaleGamer,637,2045274,1567711,17,17
Charlemack,513,2326331.5,1674259,56,51
Barbeast,581,1454854.313,1089236,148,168
alkasm,1181,897027.945,464913,672,674
MnkXr_,539,2133780.524,1050101,100,97
ch1ckentt,1251,806397.1401,383046,1768,1794
DinoThug,662,2215206.444,1611609,35,22
cheis2006,804,1648412.4,1000621,54,39
me0wme0w3005,355,2828290,2828290,10,13
deathstweeks,167,1693979.429,924081,316,370
FancyBananaone,781,1860309.353,1089635,50,22
prapro123,518,2043718,2043718,18,16
Folkom_,898,1112082.672,616017,288,330
1sra,610,3013966.923,1912218,86,81
Saginator1,694,1761267.267,1233772,47,35
F1ants,931,1597918.311,815536,163,160
IAMTREES,1312,1047834.677,634142,1553,1553
SLMD,684,1502527,1160152,15,18
N__typhoon,616,1679665.698,1093479,201,205
leuypro,1018,1518296.288,874601,122,97
notrenz,1237,1220099.451,877187,130,115
LeifsRUs,1172,1439246.365,818140,139,100
ItsAnthoo,664,1673006.824,1339552,59,49
Cannon0728,829,1892638.9,1405737,41,18
X_Tryer,844,1312235.6,893088,76,81
Arda1305,705,1920782.762,1286469,58,41
pamdam25,599,2330711,2152272,20,14
vvines,759,1329486.564,862346,134,123
twurq,678,1940717.75,1365139,29,30
wotezgapsyaya,1595,793152.9376,446064,2055,2029
Rqthless,476,1826548,1509436,20,24
August7th,935,1110512.794,802619,83,102
ChronicWhiffer,807,1736219.077,1202580,183,196
ButtaDawwwg,769,1589182.516,1187052,73,45
BonanRonan,1294,1058605.52,754616,270,288
Pakohhh,632,2235259.933,1390432,52,46
zfzxax,814,1504033.368,909328,25,15
Naoponn321,899,1229338.439,753991,154,156
asteroid20993,843,1710001.929,1266773,50,30
Kajodenn,1484,827839.6952,499246,326,300
boxYT,947,1300727.932,894154,113,96
J0eB1densS1ster,842,1891296.378,1212338,87,67
ElonBodyPillow,979,1091153.1,860250,22,30
Bunlawg,755,1259796.806,834680,111,112
DaGinja,680,1927871.968,1279311,93,85
Alllii,1052,1383655,895156,8,5
D0aaaaa,647,2380699.25,1807752,67,67
Nodulated,1285,940452.4408,686389,257,244
Rosicak,900,2000472.744,1076948,91,63
whansen13,706,1540776.649,1024027,69,56
wxnn7,1423,908166.1285,627741,282,263
robinkobin,384,3252469,3252469,13,21
yuukue,1396,1313069.746,863341,220,156
alpboom2,919,1805274.6,1227264,79,70
Sivve,473,2746236,2694094,12,18
Zelaph48,787,2254740.895,1347922,34,23
youngsharty,598,1593685.667,1467809,52,62
shaharola,430,1934419.667,1651598,51,88
LobitoGG_,747,1515055.143,1019142,43,35
Aezxzz,910,1847429.341,1263967,116,101
oDavo,789,1443213.741,966826,64,49
wowcreeper,743,1627617.219,1123858,89,78
Guppee,802,1774018.273,874038,59,29
ken41kqq,286,1765767.5,1517871,92,114
drastci,1368,985011.861,616943,625,613
DoctorNg,935,1484319.909,1115160,29,43
Barthimy,635,2560847.6,2285022,22,21
GyoJinSho,880,1835827.938,873466,186,158
franLDU,1023,1427799.133,960976,38,42
blasssto,1206,1103933.804,623412,267,249
Paliok,,2365455,2365455,2,0
3pithy,730,1575828.636,1111086,53,47
StackzOfBlocks,413,3075884.2,1902903,33,41
Edisun_,1108,1936821.977,1038759,78,39
HarshvardhanHV,590,2153591.371,1425507,230,232
xdLaZaRbUm,709,1877269.37,1267109,61,50
Quantum_Photon,1252,1076633.052,650947,701,670
uwuboy11,713,2050564.969,1304770,136,113
Akaguin88,699,2115469.529,1454182,36,30
Killer_9999,563,1836584.667,1594253,8,9
OctoPide,990,1530151.294,965769,51,23
dra_BANANA,1215,1053696.059,649215,528,542
loominaROFL,433,3946913.4,3732446,35,30
Ballixstic,1238,1080793.926,699859,244,221
slayura,862,1899711.885,1230097,63,41
NullaPopu,1000,1506859.925,999107,140,117
4O23423ee74ESAF_,1475,736952.3134,489964,1211,1174
nokprei,248,1997534.5,1629926,69,109
abdoool24,578,1617020.417,1234366,26,47
BunchaStuff10,1419,973029.0258,572274,279,243
andymorikids,1171,1188229.2,770821,169,172
ybfgilly,373,2460712,2460712,12,21
MrVelocity100,1120,1314096.868,964113,104,83
zenmewandouhuisi,1383,830800.0891,482629,1775,1777
starbeef901,570,2001943.85,1461623,256,278
LinkFN,592,2410256.84,1589368,103,89
Chul0Squad_,1227,1103831.371,637787,577,569
Bot_Fergus,1016,1314206.367,995183,49,25
yuhuv2,648,1298069,970015,12,24
comfypeach,730,2293350,1407965,69,62
DunSay_,713,2480022.8,1665071,41,24
727228,1357,949903.7425,637977,350,339
ISmellLikeBacon,1256,1223492.087,676777,245,225
zombie2004c,1140,1324324.474,903172,93,66
ddannnnn,742,2044028.556,1172544,147,121
Pikolay,740,1628882.609,1000358,114,99
hxhq,643,1421486.967,881035,105,107
Anemonite,545,4878772,4878772,48,46
_AlphaKennyBody_,1024,1152504.877,754573,438,424
Kleivyn,834,1719835.178,1070684,127,107
DiscoV1825,497,2546879,2019056,89,105
rycepot,681,1719895,1404985,39,45
levelled,1248,1215194.757,652758,112,79
Kyvizh,461,2596830,1718857,34,23
Spreading_Butter,660,1610999.667,1321636,21,44
Slickestcannon,545,1953793.5,1878107,9,10
ItsEmerldd,653,2990861.25,1601303,29,9
BaldGorilla,684,1424469.514,909604,130,131
YobazRL,475,3051167.75,2465505,14,12
dussk__,1377,932854.503,517373,262,234
Agent_Pingvin,651,2817767.389,1735639,67,44
KheYru,750,1869226,1255000,45,13
jammforever,847,2234294.933,1247138,94,54
Mikey3303,439,1898950.6,1581039,55,58
BANANA_MCer,1376,965226.8382,561383,110,86
scoobyjo0by,1122,970648,882352,9,8
oyasumiSumi,328,2836571.5,2794029,7,17
xMuzzx,681,1580775,1095757,59,46
CuppyDez,1006,1483370.074,967235,70,67
Radrrick,766,1993412.05,1362905,80,63
roscomnadzor,794,1573266,1076840,97,63
Novinity_,859,1359913.833,989392,39,36
semcomet,1566,794386.7987,446636,2844,2702
chefchefch,1100,1545190.083,1043541,138,119
Mrbobbyjoness,631,1836952.313,1245681,60,49
SgtFlippa22,656,2042381.182,1397433,108,98
PastKoala,358,3148201,3148201,9,13
SlumpyJoe,410,2693802,2693802,15,18
Parcharlious,737,1604951.6,1115418,18,6
Luffios,524,3144603,2448627,18,30
srkb_,1052,1232837.35,774394,64,64
End3a_1m0,1061,1041511.462,780934,23,22
mrcolm,505,2189070.333,1628881,14,13
JB_Fantastic,999,1452565.649,857030,215,183
puppocket,860,1543199.606,906894,185,166
xCoreus,596,1895651,1315323,54,52
EnderpearlMasta,680,1448959.571,1104757,51,48
Atx10,781,1477008.091,1067900,46,35
HuckleBFinn,950,1630009.231,1131831,67,39
JackStreetWar,1009,1632997.148,883623,112,88
Fugtip,619,2112920.2,1285496,33,24
W7affuru,701,2229408.933,1416978,47,31
kxno24,545,1633128,1303423,9,3
MrWaffle739,622,2676696.375,1850969,23,16
ecutrell,745,2094054.357,1433397,30,15
SneekzAFs,691,1572096.323,1116657,98,87
aibn,700,1701566,1034872,12,1
Bent0B0x,1013,1781802.959,1034627,179,156
matuka2,527,2390541,1980566,13,6
hoTDoGiq789,313,2784321,2784321,12,20
RomanNumeralsii,449,2647568,1735706,29,31
ludwighairline,984,1186470.645,866323,66,64
Not_Nebula,635,1931491.5,1571891,60,61
kitflip,1031,1227962.41,866300,177,166
taderbtw,658,1399323.5,1320829,22,29
feenberg,740,1888141.079,1346472,78,68
asovietcracker,1019,1548280.071,776037,73,41
GarbageCPU,634,2056991.3,1371106,38,24
FatiguedBird,911,1907838.938,1192759,44,27
Insomnolennce,710,1657551.3,912540,84,81
Mshake22,990,1541586.884,987944,100,80
Killahx1,608,2012737.5,1773860,14,11
Ninrobo,1520,929794.62,584971,369,321
WhiteObamnaa,655,2579767.4,1601008,32,15
Sinjinplays,1388,993547.3209,585953,621,563
BFTCT,1318,1032026.452,665543,94,75
DaMaster84,727,2105863.375,1303096,40,15
JT_IS_ASIAN,528,2434113.5,1843797,27,26
onsclom,648,2897502,1762913,59,42
loginacek,682,1626607.818,989892,104,116
jellyfish_MCSR,1205,1050034.091,681132,209,231
Risskopf,632,1744345.833,1371317,12,8
fratmalex,677,1635234,1326585,25,22
BigMudd42,722,2163697,1525264,46,35
shreep1,582,1392396.091,1095883,96,94
Cavical,1065,1290798.094,887438,80,63
Daxsly,655,1608284.2,1098981,49,44
Scrumbs,686,1539320.795,964859,125,121
dln01,1271,1106384.748,653218,167,137
unmatchablegamer,1353,1049831.263,668240,237,212
goattv07,769,1334058.143,1056005,39,47
zvikMC,978,1692507.485,1109394,47,19
Sin_king_,1422,1037695.94,560534,547,516
anobop,706,2268223.154,1446568,62,51
SI_user,1075,1183617.826,759607,634,632
Blueshadow929,355,2136351.667,1910306,36,52
Rahmit123,540,3614614,3614614,8,6
llant,861,1421890.365,862932,212,197
R1SkRuN,1291,1118606.242,644395,642,591
Arttic_,614,5164685,5164685,43,31
williamLUVSMC,1157,1383206.717,828912,83,46
Yenga965,630,2283034,2283034,17,17
BatieUno,639,1695637.091,1013999,111,105
fishingking321,451,2925057.667,2354171,35,32
TfxNexus,1013,1410285.536,821346,115,85
La_Lapin,923,1602955.288,971166,122,98
Typhoom,920,1578508.83,907481,104,80
iShowwPAIN,841,1631042,886740,224,206
touma1214,601,1795673.2,1324446,31,30
Vibeyy_,519,3074558.5,2936933,20,15
PinkTraps,677,1534059.35,938553,126,125
WangForest,579,2076189,2076189,244,302
dragginfrootz,782,1910809.458,1317188,106,90
Dylanjack123,1328,813462.5535,511550,872,796
SuperYoshi16,797,1659485.222,1356482,32,18
Richazeta,975,1674322.085,1091652,289,276
ANTMANly,654,2275934.727,985308,55,50
lowkeyfangirl,1257,1014631.489,640458,218,215
tycpbdg,716,1736966.267,1127918,120,116
Blitzberry,971,1275516,1275516,5,4
kralsarp1,685,4264755,4264755,32,32
BnLemi,445,2997351,2757715,11,16
Jheyan,830,1382078.167,860630,54,39
MBOm1t,1082,1221845.75,1010115,22,23
Kronoside_,617,1795113.875,1371520,20,7
phoenixfnm,919,1120814.309,692819,181,182
Joe_Official,1257,1143907.417,733198,199,181
Dimak991,767,1537263.214,925184,109,97
iLudicrous_,660,1413147,1413147,11,23
ScathasUnited,846,1429810.08,917854,63,49
rub5,1026,1762167.765,1125005,202,168
Shroomie_Matsuo,867,1615205.667,1097915,71,48
Mangomand,757,1585459.923,854116,78,85
uilse,927,1674775.256,917702,167,139
FoozPS,547,2269993.111,1677328,42,37
yang1512,1363,1028800.111,616975,1000,1005
Fughetta,394,1857057.706,1460198,158,163
Tonmaiiiiii,1156,1082509.845,593283,674,644
jahmaii,611,2195585.5,1573407,50,55
Derapchu,1205,1250089.184,631924,1199,1181
FreeYolo,716,2213707.929,1465263,35,17
stormy667,759,1100975.049,770724,238,280
MapleFireExists,508,2583993.6,1567253,96,88
deemo__,738,1304279.706,908974,53,51
FunnyMewy,,2417586,2417586,4,1
UpriseMetro,,1461395.75,1213887,18,20
RayXZX,678,1694038.071,1162096,49,46
bigfeet10,562,3236581.5,3167326,17,18
